"","V1","V2","V3","V4","V5","V6","V7","V8"
"124","0.431718667486061","0.694921858883038","0.257717313021835","0.356925174853863","0.600577308897154","0.753451107705944","0.343094690339756","0.508314420904576"
"125","0.428085723046065","0.681481015128871","0.243279690041845","0.361266676966243","0.65443622161072","0.809765697899647","0.377250560093323","0.535248731049457"
"126","0.4308497137762","0.699938186896738","0.259432102394809","0.363827272814899","0.64219224998258","0.80971531829917","0.336198959337","0.523510936509599"
"127","0.44065774572187","0.690922928992039","0.272084446321117","0.392187429207608","0.654600328294713","0.801495888409628","0.288092793304118","0.52169595324274"
"128","0.413197749307179","0.684348845824397","0.253501374692414","0.332649799497076","0.641534547341327","0.817066586558805","0.349594379803174","0.549858439605885"
"129","0.408470369788514","0.685166574736461","0.261453000871372","0.348496515921991","0.663279471266081","0.813657414029773","0.325478035496472","0.476557662374223"
"130","0.42312633831256","0.677212987096532","0.246055593526027","0.380510350604705","0.640833280554414","0.819987475453195","0.346368180080482","0.508699281397466"
"131","0.373772998313706","0.670360003906682","0.238078397535661","0.362009206697315","0.619993400914805","0.756851122826526","0.337421586616444","0.511162652656682"
"132","0.408984245009436","0.685774826527382","0.25435837848027","0.375119099406741","0.627552685779533","0.773085119377798","0.315775051918683","0.500646547420274"
"133","0.427416864095855","0.658749963195698","0.220183292029093","0.353809862888031","0.663023032480269","0.789748272322472","0.336502851981099","0.505195348740049"
"134","0.409300174113322","0.683738719676873","0.246661881135621","0.355122295016792","0.644053867262037","0.770448935736636","0.350636646895803","0.556217063808021"
"135","0.434042565826612","0.674163939732369","0.239322714021973","0.366209533955894","0.654772398017565","0.797326269474852","0.324317009258432","0.527679936813182"
"136","0.403688674061194","0.701477492748577","0.227845274191926","0.338723156703982","0.646140944690283","0.804785084680043","0.344705543861418","0.501381963909084"
"137","0.426749290360782","0.690402750523777","0.238783988048238","0.362573861802492","0.654478655279639","0.812006101709296","0.348260300777664","0.538914520583181"
"138","0.43512666859788","0.675872601450629","0.245096403139222","0.382615396494703","0.635317516465112","0.764708700031798","0.331378067176252","0.501322343924199"
"139","0.41191153564308","0.682989009842284","0.251919002177024","0.381026980903052","0.603531335540058","0.763197791884696","0.363551368704457","0.527240213365326"
"140","0.445583269664402","0.702752784039415","0.227767353192688","0.350728449259055","0.641069519988206","0.732857120631163","0.339302303986025","0.504610662681895"
"141","0.445671494042485","0.678934774716081","0.225225169058709","0.322281769765242","0.667381834987376","0.800687586601461","0.328218474527418","0.483687392371642"
"142","0.405842553541755","0.678677182814317","0.28049543922158","0.3620984170683","0.656712364788793","0.786630213990562","0.351648419336993","0.511210872962677"
"143","0.456151574769308","0.677522027357593","0.216912147434338","0.353755278941866","0.636399483135018","0.769450227300686","0.333889456387707","0.535407135388975"
"144","0.433593298222801","0.69064640893909","0.253491790365344","0.35029297755048","0.652490919916355","0.800637521725614","0.329497410292208","0.515808896680543"
"145","0.413192693113738","0.667464785240637","0.250833261566965","0.377574560672978","0.663835261451504","0.811883092263678","0.320730080476485","0.509498972603434"
"146","0.44156641849944","0.687250599011992","0.268322066082613","0.3379355803259","0.667878147692271","0.835938863859405","0.3480904785866","0.533007712479541"
"147","0.450080340920508","0.685328700769807","0.219057699230594","0.327032444026186","0.661992402309681","0.797831474240207","0.321338869322113","0.527954825807143"
"148","0.436151345304602","0.665323006640439","0.249911922563989","0.356429664935366","0.653631727717138","0.789759749040664","0.310429426532397","0.503102670582284"
"149","0.425658198856596","0.677198743336832","0.245901014865991","0.361105463741237","0.650731165494784","0.728101751466326","0.343245220243238","0.521238291841236"
"150","0.414560024399045","0.696889816109197","0.239070278263843","0.370131666590889","0.64857737143453","0.791184580674615","0.309429972515023","0.522062722610937"
"151","0.408123245613874","0.659290329806999","0.25528337937329","0.379289602160625","0.610036416080571","0.757810962315294","0.344081010851202","0.509186038917759"
"152","0.434679169149305","0.661324265944307","0.222916695041562","0.346165077777245","0.644638089776675","0.796024334632859","0.346057917080291","0.520210760924669"
"153","0.424109016771736","0.64695923788561","0.247122396817728","0.384356557114176","0.61077399184561","0.738827898673939","0.309207445752229","0.516942379676487"
"154","0.467616215729316","0.704106539814793","0.231074905518286","0.327782560808948","0.615505624675584","0.767624852900836","0.347753139731493","0.512451279024963"
"155","0.434049281872991","0.698235817130275","0.236072823060711","0.356056090534308","0.615373287099503","0.765499488969831","0.328801629946472","0.512208274909805"
"156","0.428661533537828","0.669273134063672","0.250956032415863","0.33884493729637","0.606750248428599","0.766124761112696","0.318929784390521","0.530263256980064"
"157","0.406450806857667","0.660892876930862","0.247942546606048","0.375036880110714","0.625358179673597","0.719625632900116","0.33766217117004","0.500186046656112"
"158","0.414062545534066","0.663599655924216","0.231465248379085","0.350441028029408","0.585251378446966","0.720534710092714","0.345280050701478","0.509501270958533"
"159","0.430614617402641","0.672221790120684","0.230035678384502","0.350806975851435","0.64415987680209","0.776265437351241","0.314519913901916","0.510653349204807"
"160","0.418970813022998","0.700972147865968","0.233145240685291","0.3633230735187","0.642305263956507","0.802038594009724","0.328843580891604","0.517618519702234"
"161","0.42523362618891","0.68179528214164","0.255138215377097","0.340008628868831","0.675427603028324","0.804652196605714","0.349325309180333","0.52566705230424"
"162","0.438310656481601","0.6837787961696","0.256995026254898","0.355547714482324","0.66474573770921","0.808922558363964","0.326218023920811","0.52083761633861"
"163","0.435044906396877","0.71026482543203","0.249965745583848","0.353907961294522","0.643544268391838","0.767735703840436","0.31366161034289","0.510191241071835"
"164","0.463211167190261","0.681864435073835","0.255232036614771","0.344332096989443","0.655376327065838","0.745610001754907","0.325631342126358","0.49812880152751"
"165","0.421632166631508","0.710283607143164","0.268681977647015","0.344499042361828","0.64791683457685","0.821185552247559","0.301261879339153","0.526640765017803"
"166","0.443196777416576","0.713717657708654","0.24407645190206","0.350545411878919","0.646608283606906","0.795209677133973","0.324024885131975","0.475129413128147"
"167","0.419873552816649","0.658422899277274","0.252558887606518","0.371593628636059","0.673826859627573","0.763219026857759","0.331416767561224","0.538260648999801"
"168","0.417536646813942","0.655768465565785","0.243554470466362","0.355608435852934","0.626312897793959","0.749748421637823","0.343822968682054","0.49720180105933"
"169","0.414437990181894","0.658553258056304","0.261473711842041","0.395176041263381","0.636426354364997","0.772084694573007","0.316205881409885","0.54256428893103"
"170","0.425459396241813","0.695008363029467","0.237047722123432","0.341117106834164","0.653321629781502","0.790395108902383","0.327228771357478","0.517562241676964"
"171","0.435616597465866","0.702360300773147","0.297704090938891","0.34507077272378","0.640898407376502","0.717174018850815","0.328837625884729","0.519216216157123"
"172","0.410242026564373","0.672261937296412","0.254467320003156","0.371440777983115","0.687509380112304","0.811209273955828","0.349973834341678","0.530757276835996"
"173","0.487886734456007","0.700599590393505","0.256474332821296","0.350825197462279","0.62221624282951","0.781320744612327","0.340189462930982","0.52652549574005"
"174","0.408134797237324","0.694877983858591","0.247192627423865","0.360981685685331","0.641250401850942","0.804796497322589","0.339117173607175","0.510015067090528"
"175","0.415513532895314","0.668743895625202","0.261215551033927","0.34325365790909","0.628939283672899","0.783049198267531","0.33572565010977","0.505895333565435"
"176","0.434960150185317","0.693898461767676","0.235933261641505","0.356186277965586","0.647600458266211","0.770669732778956","0.33898083202213","0.540482689164368"
"177","0.40543733428497","0.690002732386319","0.222614217349749","0.359458016508169","0.616236569797518","0.765352985696573","0.345193820432252","0.507706891756722"
"178","0.419345573922052","0.687181209425901","0.262238164163588","0.360624530375763","0.644769215976528","0.771510141526163","0.320932364930626","0.518347313777576"
"179","0.438544830650659","0.686983736303526","0.239054060732377","0.329442944323914","0.619244161864019","0.774936485453385","0.373256519369505","0.528904971585476"
"180","0.425360245469521","0.666714012164842","0.207943910557636","0.369269927786763","0.626663908365045","0.75330310987024","0.338134681595872","0.501716072529096"
"181","0.427122708449113","0.707501205463689","0.258840312047555","0.357832595646041","0.634139755929704","0.749604824468457","0.331930750301101","0.521199524874793"
"182","0.430913896143933","0.64725875724763","0.259438562690253","0.365267274005971","0.638190643043761","0.740981250873243","0.33817964009923","0.513869352770376"
"183","0.431085142630336","0.706795410318852","0.211122262394811","0.361634632989362","0.644163938625698","0.780820099323719","0.307138556881014","0.498627654123631"
"184","0.426724364946364","0.667985729543658","0.25310219061558","0.362703720088408","0.633624002025602","0.793754857997234","0.33840161681398","0.523294525383374"
"185","0.395413060560285","0.65770179992217","0.234996449455837","0.345174186461776","0.63794348219567","0.755290975696263","0.310445312260784","0.510305013683774"
"186","0.429229839933795","0.711687253730535","0.271044274909216","0.372306809093536","0.649961359516963","0.810360646987827","0.332438018535361","0.533657353877359"
"187","0.427705840334338","0.689156489309361","0.257934479328785","0.344289172423526","0.591946633622347","0.753343535003673","0.352971012087506","0.529533433802423"
"188","0.422713871942019","0.683332309078679","0.222479290789865","0.335828738473172","0.644503602931645","0.796762160298201","0.325660594970898","0.516440762457028"
"189","0.440834637679914","0.705172279763579","0.272885995771","0.343991955667134","0.639928992697434","0.787758190445423","0.322005728127328","0.510185132758887"
"190","0.4438746020028","0.680121687323152","0.236706265714965","0.344678764864705","0.624831430410947","0.760998903248388","0.339370342360561","0.541295190896197"
"191","0.431595802103438","0.677149042010493","0.230871905911672","0.352595106316306","0.626496520037767","0.793447359710763","0.342940124184025","0.493556462394474"
"192","0.443233180430023","0.678116182534147","0.220764336714889","0.308484075755506","0.6254058947727","0.785452569309407","0.334310337092615","0.527508395081536"
"193","0.4379077347578","0.691235463476815","0.242392900913306","0.368103642609832","0.641923473996113","0.770570726409312","0.320007305207861","0.536742927032485"
"194","0.412528017327831","0.667754195845309","0.245085426533133","0.353901869537322","0.644777763271555","0.778141988982455","0.328547883336074","0.495201055282736"
"195","0.423370693886092","0.686588868778746","0.241661860779624","0.340918760214495","0.667251141929822","0.760164974108912","0.362147530856969","0.526757756753948"
"196","0.413395367581585","0.666852866731712","0.251723861743252","0.347629839372477","0.604161425006398","0.733688117611614","0.344584413128423","0.528381947500051"
"197","0.45336529936634","0.702020839118584","0.248819672197331","0.375551589130574","0.638462977213248","0.775081818750777","0.344462436371846","0.522591846388406"
"198","0.431547569481347","0.663365175845814","0.27344874537734","0.373729036240982","0.634371754954183","0.788943370167042","0.319369964690122","0.539081172202711"
"199","0.424549829263894","0.652786207072969","0.226486578702649","0.374428676972893","0.623647530697251","0.800995022781137","0.334278943860499","0.533953448778252"
"200","0.451395261134906","0.659114106294383","0.245478919401025","0.363022994990443","0.63594081089344","0.76944465167673","0.324838328011153","0.521276512062372"
"201","0.402430469313145","0.68599838092153","0.225344453005793","0.354817387212896","0.639403149598809","0.820488670544022","0.342243416301253","0.494717953444173"
"202","0.424868946618985","0.695232957097761","0.249944659716496","0.34831009622496","0.636134325740163","0.771484846490036","0.326698136380494","0.511638746322788"
"203","0.406736189604078","0.683361355131662","0.241374494136177","0.350625480401263","0.637611198922481","0.79506548148131","0.33092665103146","0.530913115768231"
"204","0.407243905438112","0.641434279830717","0.26660047888493","0.356058824652858","0.636770745608395","0.81824396493995","0.31806185619736","0.503446873226514"
"205","0.413491618446398","0.673231977381201","0.236872197352565","0.3266346298245","0.643229581269244","0.797054969110716","0.345644740084023","0.503788099200777"
