"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156"
"30","1","1","0","0","0.318624338624339","0.58641975308642","0.94","1","0.888395061728395","0.904197530864198","0.552380952380952","0.491604938271605","0.908356075373619","0.99","0.0407407407407407","0.0388888888888889","0.245070894972856","0.504940660474716","0.69460574093185","0.819628482972136","0.617775102243627","0.702826510721248","0.636319993884493","0.619668424874823","0.829144316730524","0.98","0.0851058201058201","0.0492857142857143","0.268569718512959","0.510879243707163","0.547016952112738","0.632849954076008","0.617347174465948","0.723199553391124","0.487508729059454","0.487408506381853","0.669545596299982","0.956096866096866","0.0868841361024024","0.129676676570381","0.264297799406471","0.475611010632899","0.507500000331694","0.663810032318804","0.543446820952272","0.636209665476951","0.455558433884297","0.479613733715841","0.616258180706435","0.909922902494331","0.131321818500802","0.178344245311709","0.288935813860557","0.503659386994443","0.432169383353939","0.567042401976449","0.402699701893564","0.531965186473645","0.517779853093588","0.565352193740862","0.539639443048004","0.846337796403471","0.171059774247177","0.248682851628609","0.293520760334116","0.523842702308341","0.410183952666347","0.540198925281981","0.390567730170775","0.509657428490892","0.427352887851975","0.51499860962931","0.491699262201919","0.83084374538625","0.156105722967674","0.252593491833559","0.310927310811017","0.469880962718876","0.35378084646891","0.467463711790537","0.364632767157366","0.484723191758502","0.370154651359749","0.484533719254783","0.49779697737428","0.75158799268193","0.182907304143784","0.255372257695281","0.296312198698116","0.53422653331276","0.329770481019666","0.450832110486989","0.363262251840845","0.466332192085991","0.385723371671126","0.492426149952722","0.457776995821345","0.785512407956446","0.173919765231217","0.297465349326765","0.291652534800542","0.500796731266087","0.31020528128686","0.403570842234512","0.310656962322123","0.407496671931057","0.365853441753825","0.462551943514059","0.408359115665204","0.736132644824834","0.225335783569676","0.307441419367273","0.309226638066074","0.510766264932646","0.297089579386378","0.403996667760046","0.312644412567856","0.39029748587186","0.348323218455829","0.434234301492799","0.466558247646352","0.703229821920788","0.19740484579746","0.318830005896819","0.32185339838704","0.526313843653391","0.279580300320711","0.377984494634097","0.288415813959023","0.378741634764668","0.349024745258991","0.451880023322112","0.429275693735849","0.664450779457508","0.214822632938837","0.330078640369826","0.307207231728296","0.524951512909489","0.270166828111445","0.370102390937796","0.268406210570388","0.346344150219347","0.311679276529597","0.417969771273021","0.413366787568891","0.716326017965631","0.211920920633158","0.337196652959342","0.320650384664384","0.512531172644926","0.235436882475981","0.336741306015359","0.275521814628139","0.36650365175441","0.308846664965909","0.402227389150134"
"31","1","1","0.00740740740740741","0","0.268536155202822","0.509797178130512","0.837037037037037","0.98","0.868148148148148","0.98","0.576005291005291","0.615740740740741","1","1","0.0317460317460317","0.00740740740740741","0.373244298319118","0.578991419179758","0.679717540037457","0.837569850552307","0.686844111913771","0.754367236173222","0.591205805909108","0.638224003951558","0.813957712501774","0.993333333333333","0.105522687189354","0.0892802259468926","0.30026950685505","0.540369954002927","0.558971069071352","0.635712071382569","0.527012420751551","0.62605845144176","0.550888745425144","0.599117448466107","0.678428313428313","0.927549857549858","0.138121388286843","0.124894342652341","0.340831486043463","0.547453179930688","0.461868926705373","0.582210561384968","0.495532181145717","0.604392545145899","0.557834576410428","0.570893706899899","0.570177584591506","0.870098639455782","0.137729485574193","0.182075693683567","0.284487849954108","0.518659802875941","0.433736434524697","0.557640693741943","0.4505113017259","0.589100146482019","0.506900257646639","0.551784275120775","0.559436926358517","0.842170042939676","0.15817265762751","0.207824446987626","0.299385445960811","0.501929649054013","0.409875965256791","0.542424968448544","0.431526545996598","0.535782511282391","0.444244486149495","0.507476495095924","0.513923812190639","0.795615778020252","0.154550830283771","0.213048151900198","0.302069639131015","0.527672822166655","0.32335192427262","0.491861125056652","0.380049534504454","0.443773207112571","0.416500756580405","0.518023306722744","0.468309352060947","0.797486066970078","0.187984248944308","0.274964558169054","0.322719276474514","0.536542737727383","0.315055728529127","0.428821554592008","0.322226505237403","0.456955131644886","0.413008858211269","0.489018429651286","0.453717578033773","0.727419522912319","0.180610353845771","0.284933778897068","0.284575607440134","0.504511417979648","0.305115222637195","0.428092379970181","0.304745943230295","0.416298324035217","0.359227229429836","0.450738943109432","0.435707720816389","0.7221597829242","0.202683274651859","0.317162912920802","0.294483810302289","0.502968970494052","0.290113084287692","0.35268711153252","0.295705430549019","0.398606681077681","0.33724517766974","0.445464613311991","0.419231940055141","0.719079699715078","0.222145894254787","0.33047006970686","0.277591439379061","0.553860216719934","0.275276198744618","0.370371178290168","0.290317974593743","0.400976649842433","0.356725939560517","0.430638268301675","0.394513238373467","0.687697621715928","0.238690036082747","0.352930077099414","0.322690677596884","0.501517804249472","0.265112265030738","0.34348778719952","0.286206604217208","0.389306610198946","0.340827743961403","0.42397215684278","0.404225035572189","0.706036352078617","0.201173387821754","0.336738035044098","0.301566624973997","0.51270415164222","0.255189184893092","0.356441097894548","0.30092591958091","0.369897531617596","0.310821531018299","0.439385872299871"
"32","1","1","0","0","0.449805996472663","0.655520282186949","0.885679012345679","0.904197530864198","0.884197530864198","0.944444444444444","0.58363315696649","0.598703703703704","0.942105263157895","1","0.0111111111111111","0.0111111111111111","0.290861605714547","0.563037017926079","0.649772197377977","0.828271604938272","0.757881741390513","0.790448343079922","0.543746225585751","0.601776076902496","0.761355592045247","0.98","0.0845505112171779","0.055705467372134","0.382294642347438","0.603170049760088","0.570998991075619","0.754227751813959","0.53953597163259","0.65481149331724","0.457442527814175","0.432894225036321","0.688282016352192","0.951552706552707","0.126946510279844","0.14739169556507","0.297593088535855","0.505729399421683","0.490592798727818","0.607772516616686","0.477137206982797","0.624820003447454","0.505236044578982","0.565403339914434","0.652041772129852","0.909493526961612","0.108204825549814","0.142044813479596","0.316846639127341","0.499618345124478","0.429017139782915","0.569287839182848","0.474608343344947","0.596767384652929","0.477872205555646","0.549808617416173","0.559711875803544","0.856726786770159","0.139563344562504","0.205829368338876","0.320124357716321","0.52698380371369","0.384184777924455","0.523163099760343","0.400575224339138","0.561227592382546","0.438830632277759","0.528760895284063","0.482871439545051","0.832883399677689","0.152979073187512","0.238308232913868","0.301947571600834","0.523320236557389","0.350413422401005","0.472829828525643","0.387454875801855","0.487726344145456","0.395245878350468","0.49715822199625","0.46317276507968","0.779569636571152","0.204184298557084","0.285540325815383","0.329735589552948","0.558903802492755","0.313668716001084","0.421667436405516","0.355559336574142","0.458698583052174","0.402278941719624","0.469393438568652","0.47758725062547","0.769886062226641","0.18011276900951","0.306530008246597","0.286500735848746","0.497281336962208","0.30366433735155","0.397903591344277","0.326438379995245","0.42638002393378","0.410184195136308","0.467784724677392","0.456931698353926","0.721459888699677","0.209093118068854","0.308831615073315","0.310195685928581","0.511717604438128","0.277113689671287","0.377185795731977","0.312543084433317","0.402608392681888","0.360701781223574","0.436460050845459","0.458969517403751","0.71071373855357","0.210830414985668","0.333041625406483","0.317693825189092","0.529518905229295","0.255240184927117","0.381630328235998","0.301569890543872","0.385747330200479","0.340204804944864","0.428935259497398","0.417948731759567","0.702707798270648","0.244394900175722","0.333518818142511","0.310208565813045","0.538734395575232","0.247630927714343","0.354632983969393","0.304890361368459","0.367449293435757","0.312257678375471","0.44037206964395","0.419532636470646","0.657061413227493","0.209145803183329","0.342619477201386","0.297375157813","0.516489088298792","0.253322144512224","0.32737167831682","0.281538460936724","0.359407571529984","0.33905886236177","0.454139582059368"
"33","1","1","0","0","0.259797178130511","0.553447971781305","0.908395061728395","1","0.912345679012346","0.912345679012346","0.501701940035273","0.467116402116402","0.918479532163743","1","0.0657671957671958","0","0.360164494184102","0.55307820204105","0.687203302373581","0.812280701754386","0.702613996865803","0.836023391812865","0.577203015709208","0.585587470855789","0.770658077554629","0.993333333333333","0.0872601472601473","0.0873905723905724","0.273215231794845","0.487934202644137","0.600965966345277","0.684586766717035","0.585492016710408","0.711771028744209","0.49127813231678","0.512661925040736","0.659475544392985","0.966111111111111","0.0924949124949125","0.119554853338449","0.336979884784975","0.533414302535279","0.449232651703316","0.589969204396449","0.496013875088953","0.633666570947273","0.498105293174597","0.529454071799273","0.631983637141834","0.925468253968254","0.13551567023369","0.172954056058404","0.308502635484049","0.498534310016311","0.43237267035754","0.612481642149803","0.438935068775353","0.58059291145215","0.491978017025512","0.540049966921142","0.512662512114875","0.856852233512543","0.172948376124453","0.205503167805477","0.338611803904247","0.551281899878849","0.382512806387951","0.521958897800367","0.39187550381742","0.552905392448249","0.408605458337038","0.523383277647696","0.501858945637091","0.81506740846169","0.178888145702561","0.242491083591922","0.294905001610541","0.507687227784406","0.349382792530135","0.455831169864955","0.354291000129316","0.490683761339811","0.391351452136478","0.498134583402681","0.47894154151609","0.776621108553154","0.177701069586582","0.256808454266499","0.312510548575043","0.526527735144559","0.3444425635232","0.440439358560057","0.365175413448008","0.450068916391511","0.380453628656567","0.467677721907476","0.457413960409932","0.739663033432815","0.194698182249836","0.308419070109095","0.316357845902943","0.542571285652152","0.301801211462304","0.403740838510991","0.344524484897579","0.432736830355446","0.361055949101648","0.468953182638249","0.398556841105645","0.71615816972519","0.191444352889924","0.296355441886327","0.306844505757428","0.527364780534803","0.28984537429569","0.400958968643547","0.321160930368057","0.403680261602199","0.36927860598091","0.445408924468274","0.420053448172347","0.715793153845568","0.226042821318464","0.316504916401523","0.30106439768127","0.507959423468205","0.30198233853992","0.371009546792995","0.285465220787859","0.377482299400518","0.345315475578255","0.405417330640002","0.411835706074381","0.7032222970571","0.205359384759293","0.324949760836252","0.30338572172761","0.505775365355613","0.255344113310561","0.347991693653185","0.282121576655968","0.334277474059226","0.327464557862893","0.41140925285455","0.403112989327861","0.664283635352379","0.211406719892883","0.351991300310861","0.31389969840614","0.512067936421248","0.275107576638441","0.350315336566821","0.287196346608585","0.360227076035657","0.306418539527475","0.425351437122511"
"34","1","1","0","0","0.299012345679012","0.424453262786596","0.870123456790123","0.905925925925926","0.96","0.96","0.674179894179894","0.667345679012346","0.96","1","0.0333333333333333","0.0111111111111111","0.273179480287323","0.483010412742095","0.595705481022819","0.787953216374269","0.751888544891641","0.880103963612736","0.571752188204717","0.573426403699882","0.731992783149871","0.993333333333333","0.0928667628667629","0.0765175565175565","0.332141332115562","0.537521193720427","0.575620979904838","0.757808591295181","0.583111373901979","0.673319482844387","0.487677569165492","0.499659748411706","0.718330422190071","0.981111111111111","0.103534149602261","0.113198653198653","0.317149308854537","0.52419954841253","0.469236691057181","0.556049038773497","0.475302187367586","0.667045816782659","0.484015214187578","0.472280030171871","0.541476251572973","0.931479213907785","0.135589711838713","0.172384542520426","0.33952969899407","0.562777575094848","0.435557962501457","0.607433424956917","0.458431772111007","0.56615806175457","0.452962360548605","0.505347097376144","0.506471789210362","0.878481936056454","0.131803650504223","0.231582126943581","0.336312632974213","0.576228421468637","0.363636851199029","0.513345503083168","0.378899600388702","0.551283795713849","0.472733583209552","0.514747078301753","0.455377909022373","0.783871991077778","0.140357580774201","0.224199314242252","0.305312555294147","0.508495568637309","0.383360624964383","0.488357940487498","0.349678880639729","0.485582205139232","0.419471189043381","0.500993786363388","0.46180503027257","0.781911163243941","0.200144020075719","0.294891518127738","0.325754936703672","0.517773054851075","0.325887997604273","0.421313381211025","0.345590666740776","0.447158118431476","0.421427700032577","0.540085790830446","0.461998086475938","0.705480524927016","0.18709167899939","0.282264716854799","0.303487820413383","0.525982898651179","0.311364621565069","0.392536449730768","0.333076182580237","0.408419639434765","0.379315631202233","0.454612119187822","0.422667443733666","0.684713967313027","0.212648729513567","0.308907620326178","0.302037833769352","0.500541878606441","0.278992587542709","0.390424044640399","0.271104364073804","0.395348852007783","0.300178420558614","0.437896786536273","0.411951677076734","0.70077092029055","0.220060243183114","0.321823181567102","0.31599334325403","0.528744088932003","0.277904712050164","0.374470368627938","0.321848100377345","0.358532389867213","0.306431165290861","0.42336140395103","0.396291731717844","0.710283969414199","0.2076752218827","0.331245311596606","0.312720774855063","0.512715355151762","0.257769806784466","0.351856810758727","0.292164875540218","0.382901550913069","0.338608337300184","0.416895545396739","0.402973315903859","0.689141205963591","0.229431393231069","0.349202731362201","0.282266077675745","0.490344598006979","0.263396008661647","0.334618016942193","0.275496562049897","0.373261153002412","0.329411491297816","0.425795331286073"
"35","1","1","0","0","0.346569664902998","0.618500881834215","0.897037037037037","0.912839506172839","0.892839506172839","0.98","0.549029982363316","0.488077601410935","0.952222222222222","1","0.0277777777777778","0.0888888888888889","0.268947189339346","0.489460497649352","0.777320261437908","0.82685510071475","0.653711730306158","0.740623781676413","0.48809553210998","0.469399455988723","0.767221309979931","0.993333333333333","0.0797538264204931","0.0448516915183582","0.29666151441691","0.532483718150052","0.571199701533035","0.695162885929169","0.512772217953627","0.607909516480398","0.553112141866931","0.638860470592271","0.705623188254767","0.956068376068376","0.114280835645645","0.136496629121814","0.284970857166198","0.52197425800883","0.43801416499667","0.631219211900326","0.477019297694014","0.564590314509919","0.43383867145754","0.470771223386657","0.618601799374675","0.901859410430839","0.108444514679824","0.162540261515016","0.331812469281157","0.540621860115969","0.444450448640071","0.589868264214724","0.435388085542919","0.527508673514535","0.46917258616363","0.583766595036575","0.53526061345742","0.836112370835524","0.171685677199705","0.198534203862046","0.312257570996249","0.467032163359468","0.383682602671307","0.526091196966955","0.412050615109143","0.524374038049637","0.476435649997523","0.545089031934239","0.504429164747778","0.805178970571573","0.16677616343025","0.295692214740907","0.307837000228301","0.540035034114566","0.344997507240909","0.473966705829614","0.414057337167449","0.535445527134734","0.4476614067508","0.540805627852303","0.490394007558702","0.790951361787471","0.190819713818428","0.28441845671729","0.307471106204315","0.532631914335277","0.349525039171335","0.448709226531535","0.365846979359837","0.456342146139901","0.382953562147932","0.483803055244562","0.454952061234131","0.729908300485542","0.194345830269616","0.286163758190004","0.302117251126283","0.52057616392815","0.316496300802296","0.430396822507052","0.30429112561215","0.431904445836314","0.376143501923505","0.473218278680338","0.451477608777617","0.722187608661453","0.203747051161839","0.304900196560831","0.298118687606865","0.528266661806701","0.293649438675224","0.403351242263671","0.270869885835724","0.404709810916715","0.367387659499612","0.445860134992035","0.417695173240577","0.687504155957595","0.253900662852346","0.339503381756982","0.308924979646265","0.499743515431971","0.266845096987224","0.35158606724994","0.290970222056317","0.391456043413832","0.302487666219954","0.427088977936998","0.420450806241723","0.686038855552586","0.213668477148884","0.321970318749063","0.295877024585878","0.534856063606951","0.263790604603943","0.354627147180956","0.278351008310527","0.369937797595458","0.338060656812958","0.420380211467156","0.404902334023011","0.703862308455589","0.239686895700174","0.349094987759937","0.309504526325502","0.483507838044347","0.259396282153171","0.365357415301469","0.302941250951693","0.381854361096935","0.308517750590701","0.412281517554616"
"36","1","1","0","0","0.22141975308642","0.438712522045855","0.884444444444444","0.98","0.897777777777778","0.891111111111111","0.718086419753086","0.670617283950617","0.956549707602339","1","0.022962962962963","0.0185185185185185","0.43262439448714","0.508436518857056","0.679934640522876","0.793137254901961","0.608542693880671","0.736505752398425","0.488040785514986","0.487100226055334","0.793280563625391","0.981481481481482","0.0994179894179894","0.123327721661055","0.322074468925413","0.565224355040447","0.575174144714375","0.759147276449958","0.551018703910092","0.624049663405985","0.459050000129127","0.475814312574599","0.678929328403013","0.945470085470085","0.103022331698802","0.115753755570577","0.309541613304557","0.505465007372195","0.456197228951024","0.583578153919543","0.455181822238366","0.555703010132835","0.49381084359658","0.54185587526228","0.599414690935324","0.899780045351474","0.154720413674148","0.180179824827168","0.383736514777828","0.566385417347794","0.44454705656317","0.618942108389468","0.445350670084263","0.561485229181609","0.53460344156739","0.594546511181223","0.533349396987753","0.877051787531039","0.15754394511202","0.203999473793031","0.343857686743277","0.539154748034847","0.329986065097405","0.513463608302199","0.38404653737329","0.500667744426513","0.463273767428523","0.535489423338691","0.555757451935636","0.835117020713463","0.165882237157948","0.249500619964522","0.328381083895015","0.538977667037622","0.346482732803447","0.4672692585582","0.358743801536395","0.499366506714095","0.449862961364893","0.532847466254144","0.481933004078239","0.781154533181182","0.190028280654897","0.275771293573753","0.312850580597609","0.510514669843561","0.336464299297344","0.433393512957312","0.335825841589499","0.45407047122828","0.395524448695816","0.476670338203966","0.481130457582559","0.764375034271063","0.166179531226818","0.254284045812952","0.294318252499317","0.540238465592247","0.308422915648381","0.410720176854185","0.337594380116433","0.418383385972859","0.356920571704921","0.449239250937719","0.454500276819824","0.715476544097523","0.220831316203463","0.328232888259689","0.310518753296026","0.496690312052023","0.310144048354691","0.376839639921533","0.296364345235277","0.386283150842303","0.344629557147818","0.445957721038572","0.441546209796959","0.705172147276584","0.220998659413163","0.337715623346206","0.314176645031095","0.512714044898964","0.30073833799642","0.40684287878016","0.288948773427205","0.402989405939156","0.349111601480444","0.436232502066935","0.409249174249009","0.696182291842184","0.240227741112546","0.323182314011164","0.313673929170111","0.498923137685997","0.234736196252019","0.346153901885006","0.298336871743159","0.373028433045336","0.330000611844714","0.430123289248334","0.403354299283658","0.690042179331896","0.204171232261748","0.321354091780012","0.318346695730367","0.497413508285476","0.258205881893888","0.346448630433149","0.275160121581713","0.36906622418566","0.331712263318751","0.454521388587293"
"37","1","1","0","0","0.238439153439153","0.454003527336861","0.884197530864198","0.875802469135803","0.861975308641975","0.884197530864198","0.656728395061728","0.772407407407407","0.962222222222222","1","0.0537037037037037","0.037037037037037","0.321816661914701","0.533697601847757","0.738986354775828","0.870292397660819","0.682004357298475","0.764372109467569","0.540485308083347","0.550160723158659","0.797692837884409","0.988148148148148","0.102128118794785","0.0889417989417989","0.312550563772105","0.548156614068491","0.513198802628754","0.660567997916657","0.632477488429846","0.691379294750942","0.499047995975865","0.59608690758899","0.633346433351593","0.925650650650651","0.115315991580181","0.11189643078704","0.314069650818973","0.55289657905628","0.483252643581633","0.644173737068474","0.490703829575855","0.602017171707574","0.471042648518139","0.531385750733016","0.577439877304353","0.905133030990174","0.114506633913889","0.184477312194449","0.318409901616552","0.523748604372299","0.410072242493955","0.574746340318974","0.441592012192834","0.580902534007119","0.500621160339957","0.559015299298224","0.518013100753241","0.825902114855943","0.167192967835932","0.234402857664627","0.343774575162907","0.526273414316541","0.375113341102544","0.511900764029698","0.43020355191832","0.561054720685412","0.440880686111316","0.5114071186143","0.540085520320234","0.802968985705177","0.174252471643009","0.238839860453108","0.315740758757049","0.515370786159616","0.380384435441505","0.459072816870923","0.352488982198378","0.4524180673684","0.41567205134657","0.472702239505809","0.484084685798697","0.800805093146199","0.187123697384264","0.268659796994423","0.315852551953103","0.502964928329949","0.340982811485991","0.433761996900828","0.354110348134697","0.423705034089162","0.392477549555532","0.51719789939695","0.465885267062263","0.767942262817002","0.188571439919564","0.269292490128917","0.350937997784616","0.526776331243564","0.297254035473318","0.411627066714746","0.326404117252762","0.407613938539425","0.37512657044937","0.482399098789133","0.450126832833022","0.713087343120488","0.204485353151266","0.291753499909235","0.329497084768989","0.524409391775157","0.330082164918341","0.402438954763699","0.319886306412608","0.412830073471648","0.343143760825215","0.438197017281727","0.43799233697381","0.682964646939607","0.206478863985022","0.327959655735904","0.276422834271396","0.511827448245859","0.275748130140745","0.382670362351736","0.280281581658375","0.379759920518505","0.346012209436168","0.419832428321255","0.409803630652134","0.669989107470078","0.214857492057636","0.334272570138241","0.31768750998991","0.519886998145674","0.265872784992854","0.371964923038965","0.296730487767018","0.390652702014452","0.319194796552522","0.418035519144029","0.418834226806399","0.692817410300127","0.210531909762883","0.333313186673878","0.313311906094902","0.519603633504082","0.256189365318579","0.364252688186728","0.276182080123942","0.355103434112634","0.325526392476234","0.454547617966346"
"38","1","1","0","0","0.280017636684303","0.465899470899471","0.904197530864198","0.96","0.92","0.96","0.552742504409171","0.788624338624339","0.966666666666667","0.99","0.0665079365079365","0.0118518518518519","0.270180454984377","0.56288575469174","0.655438596491228","0.848947368421053","0.631938615602186","0.793775178687459","0.655982876581432","0.62964673393724","0.797697500456121","0.993333333333333","0.0752677569344236","0.07329830663164","0.312365223555155","0.553268235099653","0.525545909178093","0.608184227720626","0.61023516826582","0.70370779865799","0.529398150809279","0.597905694419104","0.686849979920155","0.968290598290598","0.108545882222353","0.172913209746005","0.334424343217645","0.528743208419587","0.515533511426184","0.67062300492125","0.551947784689013","0.652453342613301","0.534334912093826","0.586768074564772","0.605274776203266","0.893586167800454","0.160701171456815","0.220247902760575","0.383056811257326","0.558894504052946","0.448194568981654","0.575421965733097","0.460830910396984","0.58604530803137","0.478531551660588","0.501749506539479","0.570425383128436","0.851666188166696","0.181318784126158","0.245088872422411","0.305494614915306","0.503833134644933","0.360281111963567","0.52312131012501","0.419890955842532","0.529287480228478","0.434385932452937","0.513601097007717","0.506879210538751","0.813090949998993","0.1271033791323","0.239069629585559","0.296488645856633","0.513399821087631","0.328924147696899","0.470555926649112","0.377041576080018","0.454396127040518","0.426984621428312","0.477477073983208","0.504909415409558","0.833383090297814","0.193069565231517","0.269089764017281","0.285322502933308","0.514630082091014","0.345285284527058","0.475606447252926","0.334077279175204","0.41512017155733","0.432908807214318","0.494988349014921","0.443510403986058","0.765214075843113","0.203246293285125","0.260485961774078","0.299622838110335","0.494757511015197","0.319251728052276","0.41219020592111","0.33963291941407","0.437534314354474","0.341568149457007","0.42257637511199","0.426861838722226","0.673820956003812","0.203763324491912","0.308146707304697","0.29401858723365","0.504618742110527","0.298227283537079","0.407409188691542","0.30213327066389","0.380385753961711","0.35188975723017","0.442390775013194","0.43753467761879","0.70245880210984","0.201593751924021","0.339026600127105","0.306828350850613","0.525281952823788","0.253496441204434","0.344274856127697","0.283470285904704","0.380968491453214","0.343602337997635","0.441148342201981","0.394646342540285","0.676743933186915","0.205793981124578","0.311169651162654","0.320743786148644","0.532439664541167","0.253819021123249","0.365394497578179","0.29078487646154","0.362942967875333","0.321951277413237","0.418983284826415","0.409639502095898","0.678136217871828","0.236272860727034","0.349350077760462","0.305001326956053","0.497265450909422","0.265703265303552","0.353647430112375","0.29528865488771","0.385630756445502","0.306655462534654","0.397389450976487"
"39","1","1","0","0","0.26957671957672","0.449585537918871","0.87679012345679","0.924444444444445","0.884444444444444","0.96","0.527971781305115","0.578994708994709","0.942163742690058","1","0.0388888888888889","0.0222222222222222","0.29186291921586","0.575692007797271","0.660308450865726","0.860929174788824","0.704605358712686","0.754764744104269","0.557420307304208","0.578212360967779","0.768949798604971","0.974789272030651","0.0671497638164305","0.0951415868082535","0.296465253881782","0.502275660575011","0.62777282360041","0.76086541385392","0.58648058015491","0.710449930373302","0.53698721820994","0.571548403047154","0.691378558045225","0.948319088319088","0.0921728776998665","0.131910809826186","0.305307577777981","0.428740184084649","0.491186668578892","0.666378859098157","0.500342054681081","0.579977363531837","0.523492856536025","0.637354076105366","0.647440017263131","0.934920634920635","0.119849253391565","0.1539210715251","0.316235166482038","0.509953156236932","0.428518610632958","0.578427187047866","0.483824024350852","0.609597633434448","0.483732740100682","0.54778608243626","0.541553342346331","0.852518778275646","0.168248559849566","0.208800807318263","0.288708588732738","0.482457300714796","0.394008493386394","0.539334969264803","0.391194014852453","0.506836048290655","0.434003638989287","0.545776393341014","0.48953450622789","0.818949709184469","0.159497999974904","0.240763827796235","0.299762306800262","0.510713837661915","0.347330567998404","0.484728159733391","0.361535797331072","0.454372988688497","0.41874696570014","0.537521313878144","0.459548338334929","0.792405427301497","0.162258318200392","0.263745388924964","0.291352711061758","0.519393104585068","0.295546296800503","0.440956841895225","0.32210096879591","0.427983739615914","0.447027830544754","0.481472786387588","0.45806754299919","0.792244482252267","0.211837385571884","0.302339074941284","0.313622647421421","0.498527541718135","0.28902967879192","0.394727589230302","0.345186125197951","0.419375257579518","0.369144111040198","0.467583676427059","0.395926776440189","0.713228423634959","0.209113649778048","0.328016870024355","0.296019712874182","0.508903863912303","0.277193959108089","0.370904850336288","0.318746480401529","0.422127843222324","0.36493104178159","0.458538369011798","0.426951623635372","0.703170738394786","0.208562187871598","0.314584919781246","0.316086938736151","0.536221187766547","0.273359701794609","0.363921307366995","0.267927509997425","0.37814891239346","0.328284295328991","0.452356364943354","0.39857566774859","0.650064878622146","0.233910250668108","0.32682887420962","0.296125854203014","0.500089845181268","0.290924825997754","0.361791537517007","0.300357599309651","0.370962797874","0.30865980432382","0.434223845806148","0.403147336778836","0.692290071564786","0.218586810366343","0.324616675978761","0.3169259599567","0.525288851850497","0.246074140710089","0.358257734824287","0.284336464335784","0.353674372969125","0.306433293738884","0.441941727282973"
"40","1","1","0","0","0.224188712522046","0.386225749559083","0.888395061728395","0.944444444444444","0.96","0.98","0.678536155202822","0.640564373897707","0.934327485380117","0.99","0.0481481481481481","0.0222222222222222","0.32524964314438","0.525243216344867","0.696944539999236","0.846127355425601","0.717531246416695","0.796796621182586","0.53212112525322","0.590166483747495","0.831444991789819","0.98","0.0514205547538881","0.0711207311207311","0.303330705711466","0.532392047430362","0.545752456426786","0.739540229885057","0.597170837251297","0.701979144737765","0.508701655653346","0.482622895154463","0.696731277257593","0.937507122507123","0.101312471116393","0.100129409824972","0.341706690574105","0.538019896581558","0.490073796080961","0.631352936038179","0.519675689931857","0.614798357822094","0.479797497874831","0.532769718333444","0.585669011060556","0.889761904761905","0.11841316786343","0.184719775301533","0.264301613109397","0.444865941452086","0.439678727606805","0.54020623063513","0.402098200379439","0.592117443244468","0.432062010588361","0.562438831703873","0.569192942457504","0.858386258847977","0.140077462333313","0.223452436593675","0.283964998060684","0.525343489943821","0.360257608714388","0.539438780788985","0.385258031286734","0.51145410704325","0.404778140859005","0.492391683458974","0.496441513920457","0.778115900349744","0.162018112107491","0.235813179987405","0.310777996031178","0.514498584550813","0.342479347523211","0.461736223848621","0.344016085388274","0.499480776482269","0.442114982532763","0.531305925576677","0.482544571157341","0.808650141589848","0.18075831394094","0.266510192683856","0.316851964550255","0.489895681973795","0.328575830616768","0.427643515941656","0.369916509600956","0.45200171372968","0.363051380531585","0.442231520191088","0.445298404201521","0.764950674816375","0.194449155661257","0.278072688059847","0.277090474084106","0.515624847447571","0.287061416929589","0.411263048905425","0.324414386192564","0.399323567777788","0.362126357377838","0.433909281797551","0.4396803667509","0.715609440909468","0.19083199062657","0.308891734866676","0.343981842736278","0.534776169237457","0.286586253775439","0.391118599021169","0.311176281416609","0.428557506430908","0.367930591016382","0.46091553177257","0.410421530116948","0.678416135656769","0.20828488587005","0.351835661625216","0.310489920981936","0.50348932661272","0.253821018476053","0.375057144718851","0.315995418637663","0.395023517090381","0.337148779729517","0.418831229249261","0.433005382488719","0.711093755367342","0.225132787186256","0.342892440994125","0.300654275515505","0.515485593771433","0.260145418260585","0.360547175944924","0.273225177492503","0.365073737108351","0.310035136752519","0.42159435320817","0.411073040564521","0.689453929047025","0.217339740314802","0.344962104962239","0.299610597793587","0.524102746953781","0.236814030429862","0.356455168030917","0.279789880623372","0.358441155157855","0.313792313737694","0.423763851141822"
